This is a header line.
*** END OF HEADER
# a comment line
longitude, latitude, altitude, time, station, wd, wspd, atmp, wtmp
# a comment line
degrees_east, degrees_north, m, UTC, , degrees_true, m s-1, degree_C, degree_C
# a comment line
-121.89, 35.74, 0.0, 2005-01-01T00:00:00Z, 46028, NaN, NaN, NaN, NaN
# a comment line
# a comment line
-121.89, 35.74, 0.0, 2005-03-01T22:00:00Z, 46028, 175, 2.8, 13.3, 14.4
-121.89, 35.74, 0.0, 2005-03-01T23:00:00Z, 46028, 176, 3.5, 13.4, 14.5
-121.89, 35.74, 0.0, 2005-03-02T00:00:00Z, 46028, 175, 3.2, 13.5, 14.5
-121.89, 35.74, 0.0, 2005-03-02T01:00:00Z, 46028, 183, 4.0, 13.6, 14.3
-121.89, 35.74, 0.0, 2005-03-02T02:00:00Z, 46028, 166, 3.9, 13.3, 14.3
-121.89, 35.74, 0.0, 2005-03-02T03:00:00Z, 46028, 165, 4.5, 13.4, 14.2
-121.89, 35.74, 0.0, 2005-03-02T04:00:00Z, 46028, 165, 4.9, 13.5, 14.2
-121.89, 35.74, 0.0, 2005-03-02T05:00:00Z, 46028, 147, 5.7, 13.6, 14.1
-121.89, 35.74, 0.0, 2005-03-02T06:00:00Z, 46028, 159, 5.9, 13.8, 14.1
-121.89, 35.74, 0.0, 2005-03-02T07:00:00Z, 46028, 146, 6.2, 13.8, 14.1
-121.89, 35.74, 0.0, 2005-03-02T08:00:00Z, 46028, 150, 6.7, 13.8, 14.1
-121.89, 35.74, 0.0, 2005-03-02T09:00:00Z, 46028, 152, 7.4, 13.9, 14.1
-121.89, 35.74, 0.0, 2005-03-02T10:00:00Z, 46028, 160, 7.7, 13.6, 14.1
-121.89, 35.74, 0.0, 2005-03-02T11:00:00Z, 46028, 162, 7.4, 13.6, 14.0
-121.89, 35.74, 0.0, 2005-03-02T12:00:00Z, 46028, 292, 4.8, 13.0, 14.1
-121.89, 35.74, 0.0, 2005-03-02T13:00:00Z, 46028, 321, 6.2, 13.6, 14.1
-121.89, 35.74, 0.0, 2005-03-02T14:00:00Z, 46028, 322, 6.2, 13.5, 14.1
-121.89, 35.74, 0.0, 2005-03-02T15:00:00Z, 46028, 306, 3.2, 13.5, 14.0
-121.89, 35.74, 0.0, 2005-03-02T16:00:00Z, 46028, 11, 1.6, 13.9, 14.0
-121.89, 35.74, 0.0, 2005-03-02T17:00:00Z, 46028, 39, 2.1, 13.5, 14.0
-121.89, 35.74, 0.0, 2005-03-02T18:00:00Z, 46028, 19, 3.4, 13.6, 14.1
-121.89, 35.74, 0.0, 2005-03-02T19:00:00Z, 46028, 349, 6.1, 13.6, 14.2
-121.89, 35.74, 0.0, 2005-03-02T20:00:00Z, 46028, 346, 5.5, 13.5, 14.2
-121.89, 35.74, 0.0, 2005-03-02T21:00:00Z, 46028, 334, 5.3, 13.5, 14.2
-121.89, 35.74, 0.0, 2005-03-02T22:00:00Z, 46028, 348, 6.8, 13.7, 14.2
-121.89, 35.74, 0.0, 2005-03-02T23:00:00Z, 46028, NaN, NaN, NaN, NaN
-121.89, 35.74, 0.0, 2005-03-03T00:00:00Z, 46028, 342, 6.1, 13.7, 14.3
-121.89, 35.74, 0.0, 2005-03-03T01:00:00Z, 46028, 326, 6.7, 13.6, 14.3
-121.89, 35.74, 0.0, 2005-03-03T02:00:00Z, 46028, 325, 6.7, 13.4, 14.2
-121.89, 35.74, 0.0, 2005-03-03T03:00:00Z, 46028, 320, 6.2, 13.3, 14.2
-121.89, 35.74, 0.0, 2005-03-03T04:00:00Z, 46028, 322, 6.5, 13.2, 14.2
-121.89, 35.74, 0.0, 2005-03-03T05:00:00Z, 46028, 322, 6.2, 13.2, 14.1
-121.89, 35.74, 0.0, 2005-03-03T06:00:00Z, 46028, 323, 6.0, 13.2, 14.1
-121.89, 35.74, 0.0, 2005-03-03T07:00:00Z, 46028, 322, 5.6, 13.3, 14.1
-121.89, 35.74, 0.0, 2005-03-03T08:00:00Z, 46028, 329, 4.8, 13.3, 14.1
-121.89, 35.74, 0.0, 2005-03-03T09:00:00Z, 46028, 346, 3.2, 13.1, 14.1
-121.89, 35.74, 0.0, 2005-03-03T10:00:00Z, 46028, 317, 2.4, 13.0, 14.1
-121.89, 35.74, 0.0, 2005-03-03T11:00:00Z, 46028, 291, 0.8, 12.9, 14.1
-121.89, 35.74, 0.0, 2005-03-03T12:00:00Z, 46028, 207, 1.2, 12.8, 14.0
-121.89, 35.74, 0.0, 2005-03-03T13:00:00Z, 46028, 227, 3.1, 12.8, 14.0
-121.89, 35.74, 0.0, 2005-03-03T14:00:00Z, 46028, 199, 1.7, 12.6, 14.0
-121.89, 35.74, 0.0, 2005-03-03T15:00:00Z, 46028, 156, 1.8, 12.7, 13.9
-121.89, 35.74, 0.0, 2005-03-03T16:00:00Z, 46028, 181, 2.1, 12.8, 13.9
-121.89, 35.74, 0.0, 2005-03-03T17:00:00Z, 46028, 200, 3.0, 12.8, 13.9
-121.89, 35.74, 0.0, 2005-03-03T18:00:00Z, 46028, 152, 3.7, 13.0, 14.0
-121.89, 35.74, 0.0, 2005-03-03T19:00:00Z, 46028, 153, 4.6, 13.1, 14.0
-121.89, 35.74, 0.0, 2005-03-03T20:00:00Z, 46028, 148, 4.7, 13.2, 14.1
-121.89, 35.74, 0.0, 2005-03-03T21:00:00Z, 46028, 141, 5.7, 13.5, 14.1
-121.89, 35.74, 0.0, 2005-03-03T22:00:00Z, 46028, 149, 6.1, 13.5, 14.1
-121.89, 35.74, 0.0, 2005-03-03T23:00:00Z, 46028, 149, 6.6, 13.5, 14.1
-121.89, 35.74, 0.0, 2005-03-04T00:00:00Z, 46028, 144, 6.3, 13.5, 14.1
-121.89, 35.74, 0.0, 2005-03-04T01:00:00Z, 46028, 153, 6.4, 13.6, 14.0
-121.89, 35.74, 0.0, 2005-03-04T02:00:00Z, 46028, 160, 7.5, 12.3, 13.9
-121.89, 35.74, 0.0, 2005-03-04T03:00:00Z, 46028, 130, 7.3, 11.1, 13.8
-121.89, 35.74, 0.0, 2005-03-04T04:00:00Z, 46028, 104, 7.5, 10.9, 13.7
-121.89, 35.74, 0.0, 2005-03-04T05:00:00Z, 46028, 111, 8.2, 11.9, 13.7
-121.89, 35.74, 0.0, 2005-03-04T06:00:00Z, 46028, 92, 6.8, 11.9, 13.7
-121.89, 35.74, 0.0, 2005-03-04T07:00:00Z, 46028, 88, 6.5, 12.8, 13.7
-121.89, 35.74, 0.0, 2005-03-04T08:00:00Z, 46028, 109, 3.8, 13.5, 13.8
-121.89, 35.74, 0.0, 2005-03-04T09:00:00Z, 46028, 157, 2.2, 13.6, 13.8
-121.89, 35.74, 0.0, 2005-03-04T10:00:00Z, 46028, 215, 1.8, 13.6, 13.8
-121.89, 35.74, 0.0, 2005-03-04T11:00:00Z, 46028, 255, 2.6, 13.4, 13.9
-121.89, 35.74, 0.0, 2005-03-04T12:00:00Z, 46028, 274, 2.9, 13.6, 13.9
-121.89, 35.74, 0.0, 2005-03-04T13:00:00Z, 46028, 268, 3.5, 13.3, 13.9
-121.89, 35.74, 0.0, 2005-03-04T14:00:00Z, 46028, NaN, NaN, NaN, NaN
-121.89, 35.74, 0.0, 2005-03-04T15:00:00Z, 46028, 309, 3.6, 13.2, 13.9
-121.89, 35.74, 0.0, 2005-03-04T16:00:00Z, 46028, 325, 3.3, 13.4, 13.9
-121.89, 35.74, 0.0, 2005-03-04T17:00:00Z, 46028, 321, 4.3, 13.6, 13.9
-121.89, 35.74, 0.0, 2005-03-04T18:00:00Z, 46028, 325, 10.6, 12.4, 13.9
-121.89, 35.74, 0.0, 2005-03-04T19:00:00Z, 46028, 329, 12.2, 12.4, 13.8
-121.89, 35.74, 0.0, 2005-03-04T20:00:00Z, 46028, 339, 12.4, 12.4, 13.8
-121.89, 35.74, 0.0, 2005-03-04T21:00:00Z, 46028, 329, 11.8, 12.7, 13.8
-121.89, 35.74, 0.0, 2005-03-04T22:00:00Z, 46028, 333, 10.7, 13.0, 13.7
-121.89, 35.74, 0.0, 2005-03-04T23:00:00Z, 46028, 329, 12.3, 13.1, 13.6
-121.89, 35.74, 0.0, 2005-03-05T00:00:00Z, 46028, 332, 12.4, 13.2, 13.6
-121.89, 35.74, 0.0, 2005-03-05T01:00:00Z, 46028, 330, 13.2, 13.3, 13.6
-121.89, 35.74, 0.0, 2005-03-05T02:00:00Z, 46028, 330, 12.6, 13.3, 13.6
-121.89, 35.74, 0.0, 2005-03-05T03:00:00Z, 46028, 335, 13.2, 13.4, 13.6
-121.89, 35.74, 0.0, 2005-03-05T04:00:00Z, 46028, 335, 12.2, 13.4, 13.6
-121.89, 35.74, 0.0, 2005-03-05T05:00:00Z, 46028, 337, 11.6, 13.5, 13.6
-121.89, 35.74, 0.0, 2005-03-05T06:00:00Z, 46028, 337, 11.6, 13.5, 13.7
-121.89, 35.74, 0.0, 2005-03-05T07:00:00Z, 46028, 336, 11.7, 13.4, 13.7
-121.89, 35.74, 0.0, 2005-03-05T08:00:00Z, 46028, 336, 11.2, 13.4, 13.7
-121.89, 35.74, 0.0, 2005-03-05T09:00:00Z, 46028, 332, 10.0, 13.4, 13.6
-121.89, 35.74, 0.0, 2005-03-05T10:00:00Z, 46028, 339, 10.0, 13.3, 13.6
-121.89, 35.74, 0.0, 2005-03-05T11:00:00Z, 46028, 339, 9.4, 13.1, 13.6
-121.89, 35.74, 0.0, 2005-03-05T12:00:00Z, 46028, 338, 8.9, 12.9, 13.6
-121.89, 35.74, 0.0, 2005-03-05T13:00:00Z, 46028, 335, 8.6, 13.0, 13.6
-121.89, 35.74, 0.0, 2005-03-05T14:00:00Z, 46028, 326, 8.4, 12.9, 13.6
-121.89, 35.74, 0.0, 2005-03-05T15:00:00Z, 46028, 326, 7.5, 12.7, 13.6
-121.89, 35.74, 0.0, 2005-03-05T16:00:00Z, 46028, 342, 7.4, 12.8, 13.6
-121.89, 35.74, 0.0, 2005-03-05T17:00:00Z, 46028, 333, 6.5, 12.8, 13.6
-121.89, 35.74, 0.0, 2005-03-05T18:00:00Z, 46028, 333, 5.9, 12.8, 13.6
-121.89, 35.74, 0.0, 2005-03-05T19:00:00Z, 46028, 318, 6.3, 13.0, 13.6
-121.89, 35.74, 0.0, 2005-03-05T20:00:00Z, 46028, 328, 6.3, 13.4, 13.7
-121.89, 35.74, 0.0, 2005-03-05T21:00:00Z, 46028, 337, 6.5, 13.6, 13.7
-121.89, 35.74, 0.0, 2005-03-05T22:00:00Z, 46028, 332, 6.4, 13.7, 13.7
-121.89, 35.74, 0.0, 2005-03-05T23:00:00Z, 46028, 336, 8.2, 13.5, 13.7
-121.89, 35.74, 0.0, 2005-03-06T00:00:00Z, 46028, 334, 7.6, 13.3, 13.7
-121.89, 35.74, 0.0, 2005-03-06T01:00:00Z, 46028, 339, 8.2, 13.4, 13.7
-121.89, 35.74, 0.0, 2005-03-06T02:00:00Z, 46028, 344, 5.3, 13.5, 13.7
-121.89, 35.74, 0.0, 2005-03-06T03:00:00Z, 46028, 334, 7.9, 13.2, 13.7
-121.89, 35.74, 0.0, 2005-03-06T04:00:00Z, 46028, 332, 8.0, 13.4, 13.7
-121.89, 35.74, 0.0, 2005-03-06T05:00:00Z, 46028, 340, 6.3, 13.5, 13.7
-121.89, 35.74, 0.0, 2005-03-06T06:00:00Z, 46028, 333, 7.1, 13.7, 13.7
-121.89, 35.74, 0.0, 2005-03-06T07:00:00Z, 46028, 336, 6.1, 13.8, 13.6
-121.89, 35.74, 0.0, 2005-03-06T08:00:00Z, 46028, 337, 6.3, 13.8, 13.6
-121.89, 35.74, 0.0, 2005-03-06T09:00:00Z, 46028, 340, 5.3, 13.8, 13.6
-121.89, 35.74, 0.0, 2005-03-06T10:00:00Z, 46028, 345, 7.2, 13.7, 13.6
-121.89, 35.74, 0.0, 2005-03-06T11:00:00Z, 46028, 344, 9.2, 13.6, 13.6
-121.89, 35.74, 0.0, 2005-03-06T12:00:00Z, 46028, 343, 8.8, 13.4, 13.6
-121.89, 35.74, 0.0, 2005-03-06T13:00:00Z, 46028, 335, 6.8, 13.2, 13.7
-121.89, 35.74, 0.0, 2005-03-06T14:00:00Z, 46028, 343, 5.8, 12.9, 13.7
-121.89, 35.74, 0.0, 2005-03-06T15:00:00Z, 46028, 343, 6.0, 12.2, 13.7
-121.89, 35.74, 0.0, 2005-03-06T16:00:00Z, 46028, 336, 5.8, 12.5, 13.7
-121.89, 35.74, 0.0, 2005-03-06T17:00:00Z, 46028, 334, 3.7, 12.3, 13.7
-121.89, 35.74, 0.0, 2005-03-06T18:00:00Z, 46028, 342, 4.5, 12.5, 13.7
-121.89, 35.74, 0.0, 2005-03-06T19:00:00Z, 46028, 330, 4.5, 12.4, 13.8
-121.89, 35.74, 0.0, 2005-03-06T20:00:00Z, 46028, 317, 4.5, 12.7, 13.9
-121.89, 35.74, 0.0, 2005-03-06T21:00:00Z, 46028, 323, 2.3, 13.2, 13.9
-121.89, 35.74, 0.0, 2005-03-06T22:00:00Z, 46028, 317, 6.6, 13.3, 13.9
-121.89, 35.74, 0.0, 2005-03-06T23:00:00Z, 46028, 328, 6.9, 12.8, 14.0
-121.89, 35.74, 0.0, 2005-03-07T00:00:00Z, 46028, 337, 7.8, 13.5, 13.9
-121.89, 35.74, 0.0, 2005-03-07T01:00:00Z, 46028, 332, 7.5, 13.5, 13.8
-121.89, 35.74, 0.0, 2005-03-07T02:00:00Z, 46028, 328, 8.6, 13.3, 13.8
-121.89, 35.74, 0.0, 2005-03-07T03:00:00Z, 46028, 342, 7.8, 13.2, 13.7
-121.89, 35.74, 0.0, 2005-03-07T04:00:00Z, 46028, 339, 8.2, 12.8, 13.7
-121.89, 35.74, 0.0, 2005-03-07T05:00:00Z, 46028, 342, 7.7, 12.7, 13.7
-121.89, 35.74, 0.0, 2005-03-07T06:00:00Z, 46028, 333, 7.3, 12.6, 13.6
-121.89, 35.74, 0.0, 2005-03-07T07:00:00Z, 46028, 333, 8.2, 12.5, 13.6
-121.89, 35.74, 0.0, 2005-03-07T08:00:00Z, 46028, 339, 6.9, 12.5, 13.7
-121.89, 35.74, 0.0, 2005-03-07T09:00:00Z, 46028, 335, 6.9, 12.2, 13.7
-121.89, 35.74, 0.0, 2005-03-07T10:00:00Z, 46028, 341, 7.3, 12.0, 13.7
-121.89, 35.74, 0.0, 2005-03-07T11:00:00Z, 46028, 342, 7.0, 12.1, 13.7
-121.89, 35.74, 0.0, 2005-03-07T12:00:00Z, 46028, 330, 6.1, 12.3, 13.5
-121.89, 35.74, 0.0, 2005-03-07T13:00:00Z, 46028, 325, 7.0, 12.4, 13.4
-121.89, 35.74, 0.0, 2005-03-07T14:00:00Z, 46028, 325, 8.6, 12.7, 13.4
-121.89, 35.74, 0.0, 2005-03-07T15:00:00Z, 46028, 331, 9.7, 12.7, 13.5
-121.89, 35.74, 0.0, 2005-03-07T16:00:00Z, 46028, 342, 7.6, 12.8, 13.5
-121.89, 35.74, 0.0, 2005-03-07T17:00:00Z, 46028, 341, 6.6, 13.1, 13.5
-121.89, 35.74, 0.0, 2005-03-07T18:00:00Z, 46028, 340, 6.9, 12.8, 13.5
-121.89, 35.74, 0.0, 2005-03-07T19:00:00Z, 46028, 333, 6.8, 13.0, 13.5
-121.89, 35.74, 0.0, 2005-03-07T20:00:00Z, 46028, 326, 7.0, 13.1, 13.6
-121.89, 35.74, 0.0, 2005-03-07T21:00:00Z, 46028, 331, 7.0, 13.0, 13.6
-121.89, 35.74, 0.0, 2005-03-07T22:00:00Z, 46028, 326, 7.7, 13.2, 13.5
-121.89, 35.74, 0.0, 2005-03-07T23:00:00Z, 46028, 331, 7.0, 13.2, 13.5
-121.89, 35.74, 0.0, 2005-03-08T00:00:00Z, 46028, 335, 8.0, 13.0, 13.5
-121.89, 35.74, 0.0, 2005-03-08T01:00:00Z, 46028, 334, 7.6, 13.0, 13.5
-121.89, 35.74, 0.0, 2005-03-08T02:00:00Z, 46028, 329, 7.7, 12.8, 13.5
-121.89, 35.74, 0.0, 2005-03-08T03:00:00Z, 46028, 333, 7.1, 12.8, 13.6
-121.89, 35.74, 0.0, 2005-03-08T04:00:00Z, 46028, 333, 6.8, 12.8, 13.6
-121.89, 35.74, 0.0, 2005-03-08T05:00:00Z, 46028, 335, 7.7, 12.7, 13.6
-121.89, 35.74, 0.0, 2005-03-08T06:00:00Z, 46028, 326, 7.3, 12.6, 13.6
-121.89, 35.74, 0.0, 2005-03-08T07:00:00Z, 46028, 331, 8.4, 12.6, 13.6
-121.89, 35.74, 0.0, 2005-03-08T08:00:00Z, 46028, 332, 9.3, 12.7, 13.6
-121.89, 35.74, 0.0, 2005-03-08T09:00:00Z, 46028, 342, 8.4, 12.7, 13.6
-121.89, 35.74, 0.0, 2005-03-08T10:00:00Z, 46028, 333, 8.4, 12.5, 13.6
-121.89, 35.74, 0.0, 2005-03-08T11:00:00Z, 46028, 328, 8.3, 12.6, 13.6
-121.89, 35.74, 0.0, 2005-03-08T12:00:00Z, 46028, 345, 7.9, 12.6, 13.6
-121.89, 35.74, 0.0, 2005-03-08T13:00:00Z, 46028, 332, 7.4, 12.8, 13.6
-121.89, 35.74, 0.0, 2005-03-08T14:00:00Z, 46028, 338, 7.0, 12.7, 13.6
-121.89, 35.74, 0.0, 2005-03-08T15:00:00Z, 46028, 331, 5.2, 12.7, 13.6
-121.89, 35.74, 0.0, 2005-03-08T16:00:00Z, 46028, 336, 5.7, 12.7, 13.6
-121.89, 35.74, 0.0, 2005-03-08T17:00:00Z, 46028, 321, 5.1, 12.8, 13.6
-121.89, 35.74, 0.0, 2005-03-08T18:00:00Z, 46028, 329, 4.5, 12.8, 13.6
-121.89, 35.74, 0.0, 2005-03-08T19:00:00Z, 46028, 322, 4.7, 12.9, 13.6
-121.89, 35.74, 0.0, 2005-03-08T20:00:00Z, 46028, 317, 5.0, 12.8, 13.7
-121.89, 35.74, 0.0, 2005-03-08T21:00:00Z, 46028, 319, 5.9, 12.8, 13.7
-121.89, 35.74, 0.0, 2005-03-08T22:00:00Z, 46028, 329, 5.5, 13.0, 13.7
-121.89, 35.74, 0.0, 2005-03-08T23:00:00Z, 46028, 338, 6.5, 13.1, 13.8
-121.89, 35.74, 0.0, 2005-03-09T00:00:00Z, 46028, 341, 6.8, 13.1, 13.7
-121.89, 35.74, 0.0, 2005-03-09T01:00:00Z, 46028, 342, 5.9, 13.0, 13.7
-121.89, 35.74, 0.0, 2005-03-09T02:00:00Z, 46028, 356, 4.3, 12.7, 13.7
-121.89, 35.74, 0.0, 2005-03-09T03:00:00Z, 46028, 337, 4.6, 12.4, 13.8
-121.89, 35.74, 0.0, 2005-03-09T04:00:00Z, 46028, 333, 5.9, 12.4, 13.8
-121.89, 35.74, 0.0, 2005-03-09T05:00:00Z, 46028, 344, 5.3, 12.6, 13.8
-121.89, 35.74, 0.0, 2005-03-09T06:00:00Z, 46028, NaN, NaN, NaN, NaN
-121.89, 35.74, 0.0, 2005-03-09T07:00:00Z, 46028, NaN, NaN, NaN, NaN
-121.89, 35.74, 0.0, 2005-03-09T08:00:00Z, 46028, 336, 6.1, 12.3, 13.7
-121.89, 35.74, 0.0, 2005-03-09T09:00:00Z, 46028, 341, 6.9, 12.4, 13.7
-121.89, 35.74, 0.0, 2005-03-09T10:00:00Z, 46028, 339, 6.9, 12.5, 13.7
-121.89, 35.74, 0.0, 2005-03-09T11:00:00Z, 46028, 344, 7.7, 12.9, 13.7
-121.89, 35.74, 0.0, 2005-03-09T12:00:00Z, 46028, 339, 7.2, 12.9, 13.7
-121.89, 35.74, 0.0, 2005-03-09T13:00:00Z, 46028, 342, 7.9, 12.7, 13.6
-121.89, 35.74, 0.0, 2005-03-09T14:00:00Z, 46028, 350, 7.1, 12.5, 13.6
-121.89, 35.74, 0.0, 2005-03-09T15:00:00Z, 46028, 347, 6.0, 12.1, 13.5
-121.89, 35.74, 0.0, 2005-03-09T16:00:00Z, 46028, 333, 5.8, 12.2, 13.5
-121.89, 35.74, 0.0, 2005-03-09T17:00:00Z, 46028, 332, 6.0, 12.5, 13.5
-121.89, 35.74, 0.0, 2005-03-09T18:00:00Z, 46028, 331, 5.3, 12.4, 13.5
-121.89, 35.74, 0.0, 2005-03-09T19:00:00Z, 46028, 328, 6.0, 12.6, 13.5
-121.89, 35.74, 0.0, 2005-03-09T20:00:00Z, 46028, 333, 6.4, 12.6, 13.5
-121.89, 35.74, 0.0, 2005-03-09T21:00:00Z, 46028, 329, 6.8, 12.9, 13.6
-121.89, 35.74, 0.0, 2005-03-09T22:00:00Z, 46028, 337, 8.3, 13.1, 13.7
-121.89, 35.74, 0.0, 2005-03-09T23:00:00Z, 46028, 338, 8.6, 13.0, 13.8
-121.89, 35.74, 0.0, 2005-03-10T00:00:00Z, 46028, 335, 8.1, 12.8, 13.8
-121.89, 35.74, 0.0, 2005-03-10T01:00:00Z, 46028, 335, 7.5, 13.1, 13.6
-121.89, 35.74, 0.0, 2005-03-10T02:00:00Z, 46028, 329, 6.1, 14.3, 13.6
-121.89, 35.74, 0.0, 2005-03-10T03:00:00Z, 46028, 333, 5.1, 14.6, 13.6
-121.89, 35.74, 0.0, 2005-03-10T04:00:00Z, 46028, 337, 6.6, 15.1, 13.6
-121.89, 35.74, 0.0, 2005-03-10T05:00:00Z, 46028, 342, 7.4, 15.0, 13.6
-121.89, 35.74, 0.0, 2005-03-10T06:00:00Z, 46028, 345, 7.1, 15.0, 13.6
-121.89, 35.74, 0.0, 2005-03-10T07:00:00Z, 46028, 349, 5.8, 14.9, 13.5
-121.89, 35.74, 0.0, 2005-03-10T08:00:00Z, 46028, 338, 7.1, 15.0, 13.5
-121.89, 35.74, 0.0, 2005-03-10T09:00:00Z, 46028, 340, 6.1, 14.8, 13.5
-121.89, 35.74, 0.0, 2005-03-10T10:00:00Z, 46028, 337, 5.9, 14.7, 13.5
-121.89, 35.74, 0.0, 2005-03-10T11:00:00Z, 46028, 340, 5.7, 14.7, 13.5
-121.89, 35.74, 0.0, 2005-03-10T12:00:00Z, 46028, 349, 7.5, 14.7, 13.5
-121.89, 35.74, 0.0, 2005-03-10T13:00:00Z, 46028, 344, 6.4, 14.8, 13.5
-121.89, 35.74, 0.0, 2005-03-10T14:00:00Z, 46028, 358, 5.8, 14.6, 13.5
-121.89, 35.74, 0.0, 2005-03-10T15:00:00Z, 46028, 344, 5.8, 14.6, 13.5
-121.89, 35.74, 0.0, 2005-03-10T16:00:00Z, 46028, 350, 5.2, 14.6, 13.5
-121.89, 35.74, 0.0, 2005-03-10T17:00:00Z, 46028, 349, 5.5, 14.7, 13.5
-121.89, 35.74, 0.0, 2005-03-10T18:00:00Z, 46028, 342, 3.4, 14.7, 13.5
-121.89, 35.74, 0.0, 2005-03-10T19:00:00Z, 46028, 328, 3.7, 14.9, 13.7
-121.89, 35.74, 0.0, 2005-03-10T20:00:00Z, 46028, 306, 3.0, 15.1, 13.9
-121.89, 35.74, 0.0, 2005-03-10T21:00:00Z, 46028, 317, 6.3, 15.0, 14.0
-121.89, 35.74, 0.0, 2005-03-10T22:00:00Z, 46028, 332, 5.1, 15.1, 13.8
-121.89, 35.74, 0.0, 2005-03-10T23:00:00Z, 46028, 335, 5.9, 15.2, 13.9
-121.89, 35.74, 0.0, 2005-03-11T00:00:00Z, 46028, 335, 7.2, 14.9, 13.8
-121.89, 35.74, 0.0, 2005-03-11T01:00:00Z, 46028, 333, 9.7, 15.0, 13.8
-121.89, 35.74, 0.0, 2005-03-11T02:00:00Z, 46028, 334, 8.4, 14.9, 13.7
-121.89, 35.74, 0.0, 2005-03-11T03:00:00Z, 46028, 331, 6.6, 14.8, 13.7
-121.89, 35.74, 0.0, 2005-03-11T04:00:00Z, 46028, 337, 7.4, 15.0, 13.6
-121.89, 35.74, 0.0, 2005-03-11T05:00:00Z, 46028, 344, 6.6, 14.9, 13.6
-121.89, 35.74, 0.0, 2005-03-11T06:00:00Z, 46028, 346, 3.9, 14.6, 13.6
-121.89, 35.74, 0.0, 2005-03-11T07:00:00Z, 46028, 327, 4.4, 14.3, 13.6
-121.89, 35.74, 0.0, 2005-03-11T08:00:00Z, 46028, 324, 4.1, 14.2, 13.6
-121.89, 35.74, 0.0, 2005-03-11T09:00:00Z, 46028, 314, 5.0, 14.2, 13.6
-121.89, 35.74, 0.0, 2005-03-11T10:00:00Z, 46028, 325, 4.1, 14.2, 13.6
-121.89, 35.74, 0.0, 2005-03-11T11:00:00Z, 46028, 330, 2.2, 14.2, 13.6
-121.89, 35.74, 0.0, 2005-03-11T12:00:00Z, 46028, NaN, NaN, NaN, NaN
-121.89, 35.74, 0.0, 2005-03-11T13:00:00Z, 46028, 315, 0.9, 14.1, 13.6
-121.89, 35.74, 0.0, 2005-03-11T14:00:00Z, 46028, NaN, NaN, NaN, NaN
-121.89, 35.74, 0.0, 2005-03-11T15:00:00Z, 46028, 159, 1.7, 14.4, 13.7
-121.89, 35.74, 0.0, 2005-03-11T16:00:00Z, 46028, 153, 4.6, 14.0, 13.7
-121.89, 35.74, 0.0, 2005-03-11T17:00:00Z, 46028, 171, 4.7, 12.8, 13.7
-121.89, 35.74, 0.0, 2005-03-11T18:00:00Z, 46028, 172, 4.1, 12.9, 13.7
-121.89, 35.74, 0.0, 2005-03-11T19:00:00Z, 46028, 173, 4.5, 13.1, 13.8
-121.89, 35.74, 0.0, 2005-03-11T20:00:00Z, 46028, 180, 4.3, 13.2, 13.9
-121.89, 35.74, 0.0, 2005-03-11T21:00:00Z, 46028, 167, 4.0, 13.4, 13.9
-121.89, 35.74, 0.0, 2005-03-11T22:00:00Z, 46028, 148, 3.5, 13.6, 13.9
-121.89, 35.74, 0.0, 2005-03-11T23:00:00Z, 46028, 147, 3.8, 13.8, 13.9
-121.89, 35.74, 0.0, 2005-03-12T00:00:00Z, 46028, 148, 3.7, 13.7, 13.9
-121.89, 35.74, 0.0, 2005-03-12T01:00:00Z, 46028, 161, 4.1, 13.5, 13.9
-121.89, 35.74, 0.0, 2005-03-12T02:00:00Z, 46028, 135, 3.4, 13.7, 13.9
-121.89, 35.74, 0.0, 2005-03-12T03:00:00Z, 46028, 142, 3.0, 13.7, 13.9
-121.89, 35.74, 0.0, 2005-03-12T04:00:00Z, 46028, 137, 3.7, 13.7, 13.8
-121.89, 35.74, 0.0, 2005-03-12T05:00:00Z, 46028, 162, 2.3, 13.6, 13.8
-121.89, 35.74, 0.0, 2005-03-12T06:00:00Z, 46028, 169, 3.3, 13.7, 13.8
-121.89, 35.74, 0.0, 2005-03-12T07:00:00Z, 46028, 153, 3.7, 13.6, 13.8
-121.89, 35.74, 0.0, 2005-03-12T08:00:00Z, 46028, 147, 3.3, 13.6, 13.8
-121.89, 35.74, 0.0, 2005-03-12T09:00:00Z, 46028, 145, 3.6, 13.6, 13.8
-121.89, 35.74, 0.0, 2005-03-12T10:00:00Z, 46028, 139, 3.9, 13.7, 13.8
-121.89, 35.74, 0.0, 2005-03-12T11:00:00Z, 46028, 154, 4.4, 13.5, 13.8
-121.89, 35.74, 0.0, 2005-03-12T12:00:00Z, 46028, 142, 4.0, 13.5, 13.8
-121.89, 35.74, 0.0, 2005-03-12T13:00:00Z, 46028, 144, 3.1, 13.8, 13.8
-121.89, 35.74, 0.0, 2005-03-12T14:00:00Z, 46028, 150, 3.6, 13.9, 13.8
-121.89, 35.74, 0.0, 2005-03-12T15:00:00Z, 46028, 162, 3.0, 13.7, 13.8
-121.89, 35.74, 0.0, 2005-03-12T16:00:00Z, 46028, 148, 3.8, 13.5, 13.9
-121.89, 35.74, 0.0, 2005-03-12T17:00:00Z, 46028, 158, 3.9, 13.7, 13.9
-121.89, 35.74, 0.0, 2005-03-12T18:00:00Z, 46028, 165, 3.2, 13.7, 13.9
