longitude, latitude, altitude, time, station, wd, wspd, atmp, wtmp
degrees_east, degrees_north, m, UTC, , degrees_true, m s-1, degree_C, degree_C
-122.88, 37.36, 0.0, 2006-06-04T03:00:00Z, 46012, 335, 7.1, 13.4, 12.5
-122.88, 37.36, 0.0, 2006-06-04T04:00:00Z, 46012, 330, 6.6, 13.3, 12.6
-122.88, 37.36, 0.0, 2006-06-04T05:00:00Z, 46012, 318, 7.2, 13.4, 13.4
-122.88, 37.36, 0.0, 2006-06-04T06:00:00Z, 46012, 320, 6.9, 13.4, 13.6
-122.88, 37.36, 0.0, 2006-06-04T07:00:00Z, 46012, 329, 5.9, 13.6, 13.6
-122.88, 37.36, 0.0, 2006-06-04T08:00:00Z, 46012, 325, 4.0, 13.6, 13.6
-122.88, 37.36, 0.0, 2006-06-04T09:00:00Z, 46012, 304, 4.2, 13.7, 13.7
-122.88, 37.36, 0.0, 2006-06-04T10:00:00Z, 46012, 292, 3.2, 13.7, 13.7
-122.88, 37.36, 0.0, 2006-06-04T11:00:00Z, 46012, 297, 2.7, 14.1, 13.7
-122.88, 37.36, 0.0, 2006-06-04T12:00:00Z, 46012, 293, 2.3, 13.7, 13.7
-122.88, 37.36, 0.0, 2006-06-04T13:00:00Z, 46012, 290, 2.4, 13.7, 13.7
-122.88, 37.36, 0.0, 2006-06-04T14:00:00Z, 46012, 295, 4.0, 14.1, 13.6
-122.88, 37.36, 0.0, 2006-06-04T15:00:00Z, 46012, 291, 3.7, 14.1, 13.4
-122.88, 37.36, 0.0, 2006-06-04T16:00:00Z, 46012, 295, 4.5, 14.1, 13.3
-122.88, 37.36, 0.0, 2006-06-04T17:00:00Z, 46012, 315, 4.0, 13.7, 12.9
-122.88, 37.36, 0.0, 2006-06-04T18:00:00Z, 46012, 316, 4.0, 14.1, 13.5
-122.88, 37.36, 0.0, 2006-06-04T19:00:00Z, 46012, 314, 3.5, 14.1, 13.7
-122.88, 37.36, 0.0, 2006-06-04T20:00:00Z, 46012, 334, 4.8, 14.1, 13.5
-122.88, 37.36, 0.0, 2006-06-04T21:00:00Z, 46012, 338, 4.4, 14.2, 13.7
-122.88, 37.36, 0.0, 2006-06-04T22:00:00Z, 46012, 322, 4.3, 14.3, 13.6
-122.88, 37.36, 0.0, 2006-06-04T23:00:00Z, 46012, 316, 5.6, 14.5, 13.7
-122.88, 37.36, 0.0, 2006-06-05T00:00:00Z, 46012, 312, 5.5, 14.5, 13.7
-122.88, 37.36, 0.0, 2006-06-05T01:00:00Z, 46012, 314, 5.9, 14.5, 14.1
-122.88, 37.36, 0.0, 2006-06-05T02:00:00Z, 46012, 308, 5.5, 14.5, 13.6
-122.88, 37.36, 0.0, 2006-06-05T03:00:00Z, 46012, 312, 5.9, 14.4, 13.3
-122.88, 37.36, 0.0, 2006-06-05T04:00:00Z, 46012, 322, 5.8, 14.4, 13.2
-122.88, 37.36, 0.0, 2006-06-05T05:00:00Z, 46012, 325, 9.3, 14.4, 14.5
-122.88, 37.36, 0.0, 2006-06-05T06:00:00Z, 46012, 320, 9.1, 14.2, 14.5
-122.88, 37.36, 0.0, 2006-06-05T07:00:00Z, 46012, 323, 8.5, 14.1, 14.1
-122.88, 37.36, 0.0, 2006-06-05T08:00:00Z, 46012, 320, 8.1, 13.8, 14.2
-122.88, 37.36, 0.0, 2006-06-05T09:00:00Z, 46012, 325, 8.8, 13.7, 14.2
-122.88, 37.36, 0.0, 2006-06-05T10:00:00Z, 46012, 328, 7.7, 13.6, 14.2
-122.88, 37.36, 0.0, 2006-06-05T11:00:00Z, 46012, 324, 6.9, 13.4, 14.2
-122.88, 37.36, 0.0, 2006-06-05T12:00:00Z, 46012, 329, 7.6, 13.3, 14.1
-122.88, 37.36, 0.0, 2006-06-05T13:00:00Z, 46012, 323, 7.3, 13.3, 14.1
-122.88, 37.36, 0.0, 2006-06-05T14:00:00Z, 46012, 316, 7.4, 13.3, 14.1
-122.88, 37.36, 0.0, 2006-06-05T15:00:00Z, 46012, 320, 7.0, 13.3, 14.1
-122.88, 37.36, 0.0, 2006-06-05T16:00:00Z, 46012, 320, 6.1, 13.3, 14.1
-122.88, 37.36, 0.0, 2006-06-05T17:00:00Z, 46012, 329, 7.4, 13.3, 14.1
-122.88, 37.36, 0.0, 2006-06-05T18:00:00Z, 46012, 320, 6.4, 12.9, 14.1
-122.88, 37.36, 0.0, 2006-06-05T19:00:00Z, 46012, 322, 8.2, 13.4, 14.1
-122.88, 37.36, 0.0, 2006-06-05T20:00:00Z, 46012, 331, 4.7, 13.4, 14.1
-122.88, 37.36, 0.0, 2006-06-05T21:00:00Z, 46012, 316, 5.7, 13.6, 14.2
-122.88, 37.36, 0.0, 2006-06-05T22:00:00Z, 46012, 318, 6.8, 13.7, 14.2
-122.88, 37.36, 0.0, 2006-06-05T23:00:00Z, 46012, 309, 7.0, 13.7, 14.4
-122.88, 37.36, 0.0, 2006-06-06T00:00:00Z, 46012, 316, 8.7, 13.7, 14.4
-122.88, 37.36, 0.0, 2006-06-06T01:00:00Z, 46012, 316, 8.9, 13.7, 14.4
-122.88, 37.36, 0.0, 2006-06-06T02:00:00Z, 46012, 321, 9.3, 13.6, 14.2
-122.88, 37.36, 0.0, 2006-06-06T03:00:00Z, 46012, 323, 8.3, 13.6, 14.2
-122.88, 37.36, 0.0, 2006-06-06T04:00:00Z, 46012, 319, 8.7, 13.4, 14.1
-122.88, 37.36, 0.0, 2006-06-06T05:00:00Z, 46012, 323, 11.3, 13.3, 14.1
-122.88, 37.36, 0.0, 2006-06-06T06:00:00Z, 46012, 322, 10.0, 13.3, 14.1
-122.88, 37.36, 0.0, 2006-06-06T07:00:00Z, 46012, 329, 9.1, 13.2, 14.1
-122.88, 37.36, 0.0, 2006-06-06T08:00:00Z, 46012, 330, 9.0, 13.3, 13.6
-122.88, 37.36, 0.0, 2006-06-06T09:00:00Z, 46012, 325, 8.2, 13.3, 13.6
-122.88, 37.36, 0.0, 2006-06-06T10:00:00Z, 46012, 331, 8.8, 13.3, 13.6
-122.88, 37.36, 0.0, 2006-06-06T11:00:00Z, 46012, 322, 8.9, 13.0, 13.4
-122.88, 37.36, 0.0, 2006-06-06T12:00:00Z, 46012, 311, 10.0, 13.4, 13.4
-122.88, 37.36, 0.0, 2006-06-06T13:00:00Z, 46012, 306, 11.2, 13.3, 13.4
-122.88, 37.36, 0.0, 2006-06-06T14:00:00Z, 46012, 313, 10.7, 13.3, 13.3
-122.88, 37.36, 0.0, 2006-06-06T15:00:00Z, 46012, 309, 9.6, 13.4, 13.2
-122.88, 37.36, 0.0, 2006-06-06T16:00:00Z, 46012, 316, 8.8, 13.4, 13.0
-122.88, 37.36, 0.0, 2006-06-06T17:00:00Z, 46012, 321, 7.9, 13.6, 13.0
-122.88, 37.36, 0.0, 2006-06-06T18:00:00Z, 46012, 321, 7.1, 13.4, 12.9
-122.88, 37.36, 0.0, 2006-06-06T19:00:00Z, 46012, 316, 7.0, 13.4, 12.9
-122.88, 37.36, 0.0, 2006-06-06T20:00:00Z, 46012, 315, 7.8, 13.6, 13.3
-122.88, 37.36, 0.0, 2006-06-06T21:00:00Z, 46012, 311, 8.9, 13.6, 13.4
-122.88, 37.36, 0.0, 2006-06-06T22:00:00Z, 46012, 316, 8.3, 13.7, 13.6
-122.88, 37.36, 0.0, 2006-06-06T23:00:00Z, 46012, 312, 9.5, 13.7, 13.6
-122.88, 37.36, 0.0, 2006-06-07T00:00:00Z, 46012, 323, 8.1, 13.7, 13.6
-122.88, 37.36, 0.0, 2006-06-07T01:00:00Z, 46012, 325, 8.7, 13.7, 13.6
-122.88, 37.36, 0.0, 2006-06-07T02:00:00Z, 46012, 329, 8.4, 13.7, 13.4
-122.88, 37.36, 0.0, 2006-06-07T03:00:00Z, 46012, 315, 10.9, 13.6, 13.4
-122.88, 37.36, 0.0, 2006-06-07T04:00:00Z, 46012, 313, 11.4, 13.4, 13.3
-122.88, 37.36, 0.0, 2006-06-07T05:00:00Z, 46012, 316, 11.2, 13.3, 12.9
-122.88, 37.36, 0.0, 2006-06-07T06:00:00Z, 46012, 320, 12.3, 12.9, 12.6
-122.88, 37.36, 0.0, 2006-06-07T07:00:00Z, 46012, 326, 9.3, 12.8, 12.2
-122.88, 37.36, 0.0, 2006-06-07T08:00:00Z, 46012, 322, 11.0, 12.6, 12.1
-122.88, 37.36, 0.0, 2006-06-07T09:00:00Z, 46012, 316, 9.4, 12.5, 11.8
-122.88, 37.36, 0.0, 2006-06-07T10:00:00Z, 46012, 322, 7.9, 12.5, 11.7
-122.88, 37.36, 0.0, 2006-06-07T11:00:00Z, 46012, 323, 7.2, 12.5, 11.4
-122.88, 37.36, 0.0, 2006-06-07T12:00:00Z, 46012, 314, 8.4, 12.6, 11.7
-122.88, 37.36, 0.0, 2006-06-07T13:00:00Z, 46012, 324, 7.4, 12.6, 11.7
-122.88, 37.36, 0.0, 2006-06-07T14:00:00Z, 46012, 314, 7.7, 12.5, 11.7
-122.88, 37.36, 0.0, 2006-06-07T15:00:00Z, 46012, 313, 6.2, 12.5, 11.4
-122.88, 37.36, 0.0, 2006-06-07T16:00:00Z, 46012, 314, 6.0, 12.5, 11.6
-122.88, 37.36, 0.0, 2006-06-07T17:00:00Z, 46012, 309, 7.0, 12.5, 11.7
-122.88, 37.36, 0.0, 2006-06-07T18:00:00Z, 46012, 313, 6.4, 12.6, 11.8
-122.88, 37.36, 0.0, 2006-06-07T19:00:00Z, 46012, 311, 7.0, 12.6, 11.7
-122.88, 37.36, 0.0, 2006-06-07T20:00:00Z, 46012, 316, 8.2, 12.8, 11.7
-122.88, 37.36, 0.0, 2006-06-07T21:00:00Z, 46012, 315, 8.2, 12.8, 11.7
-122.88, 37.36, 0.0, 2006-06-07T22:00:00Z, 46012, 312, 8.0, 12.8, 11.7
-122.88, 37.36, 0.0, 2006-06-07T23:00:00Z, 46012, 313, 8.1, 13.2, 12.1
-122.88, 37.36, 0.0, 2006-06-08T00:00:00Z, 46012, 317, 8.5, 13.3, 12.6
-122.88, 37.36, 0.0, 2006-06-08T01:00:00Z, 46012, 321, 7.2, 13.3, 12.2
-122.88, 37.36, 0.0, 2006-06-08T02:00:00Z, 46012, 316, 10.6, 13.3, 12.1
-122.88, 37.36, 0.0, 2006-06-08T03:00:00Z, 46012, 316, 10.2, 12.9, 11.8
-122.88, 37.36, 0.0, 2006-06-08T04:00:00Z, 46012, 320, 10.9, 12.8, 11.7
-122.88, 37.36, 0.0, 2006-06-08T05:00:00Z, 46012, 315, 9.6, 12.8, 11.7
-122.88, 37.36, 0.0, 2006-06-08T06:00:00Z, 46012, 315, 7.7, 12.6, 11.7
-122.88, 37.36, 0.0, 2006-06-08T07:00:00Z, 46012, 308, 9.1, 12.7, 11.7
-122.88, 37.36, 0.0, 2006-06-08T08:00:00Z, 46012, 301, 7.9, 12.6, 11.7
-122.88, 37.36, 0.0, 2006-06-08T09:00:00Z, 46012, 299, 7.6, 12.6, 11.7
-122.88, 37.36, 0.0, 2006-06-08T10:00:00Z, 46012, 304, 8.3, 12.6, 11.7
-122.88, 37.36, 0.0, 2006-06-08T11:00:00Z, 46012, 315, 7.0, 12.5, 11.7
-122.88, 37.36, 0.0, 2006-06-08T12:00:00Z, 46012, 320, 7.1, 12.5, 11.7
-122.88, 37.36, 0.0, 2006-06-08T13:00:00Z, 46012, 316, 8.3, 12.5, 11.7
-122.88, 37.36, 0.0, 2006-06-08T14:00:00Z, 46012, 313, 9.9, 12.5, 11.7
-122.88, 37.36, 0.0, 2006-06-08T15:00:00Z, 46012, 316, 8.5, 12.5, 11.7
-122.88, 37.36, 0.0, 2006-06-08T16:00:00Z, 46012, 324, 6.8, 12.5, 11.7
-122.88, 37.36, 0.0, 2006-06-08T17:00:00Z, 46012, 317, 7.5, 12.5, 11.7
-122.88, 37.36, 0.0, 2006-06-08T18:00:00Z, 46012, 313, 7.2, 12.6, 11.7
-122.88, 37.36, 0.0, 2006-06-08T19:00:00Z, 46012, 314, 7.1, 12.6, 11.7
-122.88, 37.36, 0.0, 2006-06-08T20:00:00Z, 46012, 313, 7.0, 12.6, 11.8
-122.88, 37.36, 0.0, 2006-06-08T21:00:00Z, 46012, 318, 6.6, 12.6, 11.8
-122.88, 37.36, 0.0, 2006-06-08T22:00:00Z, 46012, 308, 7.2, 12.6, 11.8
-122.88, 37.36, 0.0, 2006-06-08T23:00:00Z, 46012, 305, 7.4, 12.8, 11.8
-122.88, 37.36, 0.0, 2006-06-09T00:00:00Z, 46012, 308, 7.5, 12.8, 11.7
-122.88, 37.36, 0.0, 2006-06-09T01:00:00Z, 46012, 311, 8.5, 12.8, 11.4
-122.88, 37.36, 0.0, 2006-06-09T02:00:00Z, 46012, 317, 8.4, 12.8, 11.4
-122.88, 37.36, 0.0, 2006-06-09T03:00:00Z, 46012, 316, 8.3, 12.7, 11.4
-122.88, 37.36, 0.0, 2006-06-09T04:00:00Z, 46012, 315, 9.4, 12.6, 11.4
-122.88, 37.36, 0.0, 2006-06-09T05:00:00Z, 46012, 318, 8.7, 12.6, 11.4
-122.88, 37.36, 0.0, 2006-06-09T06:00:00Z, 46012, 312, 11.3, 12.6, 11.4
-122.88, 37.36, 0.0, 2006-06-09T07:00:00Z, 46012, 312, 11.3, 12.5, 11.4
-122.88, 37.36, 0.0, 2006-06-09T08:00:00Z, 46012, 310, 11.6, 12.1, 11.4
-122.88, 37.36, 0.0, 2006-06-09T09:00:00Z, 46012, 320, 8.8, 12.1, 11.3
-122.88, 37.36, 0.0, 2006-06-09T10:00:00Z, 46012, 322, 8.4, 12.0, 11.3
-122.88, 37.36, 0.0, 2006-06-09T11:00:00Z, 46012, 319, 8.5, 12.0, 11.3
-122.88, 37.36, 0.0, 2006-06-09T12:00:00Z, 46012, 318, 7.9, 11.8, 11.3
-122.88, 37.36, 0.0, 2006-06-09T13:00:00Z, 46012, 316, 10.2, 11.8, 11.3
-122.88, 37.36, 0.0, 2006-06-09T14:00:00Z, 46012, 318, 9.7, 11.7, 11.3
-122.88, 37.36, 0.0, 2006-06-09T15:00:00Z, 46012, 318, 8.0, 11.7, 11.4
-122.88, 37.36, 0.0, 2006-06-09T16:00:00Z, 46012, 315, 7.6, 11.8, 11.4
-122.88, 37.36, 0.0, 2006-06-09T17:00:00Z, 46012, 317, 5.5, 11.8, 11.3
-122.88, 37.36, 0.0, 2006-06-09T18:00:00Z, 46012, 313, 4.8, 11.8, 11.3
-122.88, 37.36, 0.0, 2006-06-09T19:00:00Z, 46012, 329, 5.2, 11.9, 11.4
-122.88, 37.36, 0.0, 2006-06-09T20:00:00Z, 46012, 309, 4.9, 12.1, 11.4
-122.88, 37.36, 0.0, 2006-06-09T21:00:00Z, 46012, 312, 6.3, 12.5, 11.4
-122.88, 37.36, 0.0, 2006-06-09T22:00:00Z, 46012, 299, 4.3, 12.5, 11.4
-122.88, 37.36, 0.0, 2006-06-09T23:00:00Z, 46012, 298, 4.6, 12.5, 11.4
-122.88, 37.36, 0.0, 2006-06-10T00:00:00Z, 46012, 302, 4.9, 12.6, 11.4
-122.88, 37.36, 0.0, 2006-06-10T01:00:00Z, 46012, 304, 4.4, 12.6, 11.4
-122.88, 37.36, 0.0, 2006-06-10T02:00:00Z, 46012, 300, 5.0, 12.6, 11.4
-122.88, 37.36, 0.0, 2006-06-10T03:00:00Z, 46012, 299, 5.7, 12.8, 11.7
-122.88, 37.36, 0.0, 2006-06-10T04:00:00Z, 46012, 297, 5.8, 12.8, 11.7
-122.88, 37.36, 0.0, 2006-06-10T05:00:00Z, 46012, 298, 6.8, 12.8, 11.4
-122.88, 37.36, 0.0, 2006-06-10T06:00:00Z, 46012, 299, 6.8, 12.8, 11.4
-122.88, 37.36, 0.0, 2006-06-10T07:00:00Z, 46012, 305, 7.3, 12.7, 11.3
-122.88, 37.36, 0.0, 2006-06-10T08:00:00Z, 46012, 304, 7.9, 12.6, 11.3
-122.88, 37.36, 0.0, 2006-06-10T09:00:00Z, 46012, 308, 7.6, 12.5, 11.0
-122.88, 37.36, 0.0, 2006-06-10T10:00:00Z, 46012, 319, 7.9, 12.2, 11.0
-122.88, 37.36, 0.0, 2006-06-10T11:00:00Z, 46012, 320, 7.8, 12.1, 11.0
-122.88, 37.36, 0.0, 2006-06-10T12:00:00Z, 46012, 320, 7.4, 12.0, 11.0
-122.88, 37.36, 0.0, 2006-06-10T13:00:00Z, 46012, 308, 6.4, 11.8, 11.0
-122.88, 37.36, 0.0, 2006-06-10T14:00:00Z, 46012, 314, 8.8, 11.8, 11.0
-122.88, 37.36, 0.0, 2006-06-10T15:00:00Z, 46012, 317, 6.5, 12.0, 11.0
-122.88, 37.36, 0.0, 2006-06-10T16:00:00Z, 46012, 314, 5.5, 12.1, 11.0
-122.88, 37.36, 0.0, 2006-06-10T17:00:00Z, 46012, 306, 4.3, 12.1, 11.0
-122.88, 37.36, 0.0, 2006-06-10T18:00:00Z, 46012, 294, 4.2, 12.1, 11.0
-122.88, 37.36, 0.0, 2006-06-10T19:00:00Z, 46012, 286, 4.5, 12.5, 11.3
-122.88, 37.36, 0.0, 2006-06-10T20:00:00Z, 46012, 288, 4.7, 12.5, 11.3
-122.88, 37.36, 0.0, 2006-06-10T21:00:00Z, 46012, 292, 5.0, 12.8, 11.6
-122.88, 37.36, 0.0, 2006-06-10T22:00:00Z, 46012, 296, 5.4, 12.9, 11.8
-122.88, 37.36, 0.0, 2006-06-10T23:00:00Z, 46012, 298, 4.5, 13.3, 12.1
-122.88, 37.36, 0.0, 2006-06-11T00:00:00Z, 46012, 299, 6.6, 13.3, 12.5
-122.88, 37.36, 0.0, 2006-06-11T01:00:00Z, 46012, 299, 5.8, 13.4, 13.0
-122.88, 37.36, 0.0, 2006-06-11T02:00:00Z, 46012, 318, 6.0, 13.3, 13.3
-122.88, 37.36, 0.0, 2006-06-11T03:00:00Z, 46012, 322, 6.6, 13.3, 13.3
-122.88, 37.36, 0.0, 2006-06-11T04:00:00Z, 46012, 307, 6.5, 13.3, 12.9
-122.88, 37.36, 0.0, 2006-06-11T05:00:00Z, 46012, 313, 4.1, 12.9, 12.9
-122.88, 37.36, 0.0, 2006-06-11T06:00:00Z, 46012, 326, 3.7, 12.9, 12.9
-122.88, 37.36, 0.0, 2006-06-11T07:00:00Z, 46012, 312, 2.8, 12.9, 12.8
-122.88, 37.36, 0.0, 2006-06-11T08:00:00Z, 46012, 291, 5.2, 13.3, 12.6
-122.88, 37.36, 0.0, 2006-06-11T09:00:00Z, 46012, 308, 5.2, 12.9, 12.2
-122.88, 37.36, 0.0, 2006-06-11T10:00:00Z, 46012, 301, 5.1, 13.3, 12.1
-122.88, 37.36, 0.0, 2006-06-11T11:00:00Z, 46012, 295, 4.4, 12.9, 12.1
-122.88, 37.36, 0.0, 2006-06-11T12:00:00Z, 46012, 296, 4.2, 12.9, 11.8
-122.88, 37.36, 0.0, 2006-06-11T13:00:00Z, 46012, 312, 3.1, 12.6, 11.7
-122.88, 37.36, 0.0, 2006-06-11T14:00:00Z, 46012, 304, 3.4, 12.5, 11.7
-122.88, 37.36, 0.0, 2006-06-11T15:00:00Z, 46012, 305, 2.9, 12.5, 11.7
-122.88, 37.36, 0.0, 2006-06-11T16:00:00Z, 46012, 311, 1.9, 12.5, 11.7
-122.88, 37.36, 0.0, 2006-06-11T17:00:00Z, 46012, 180, 0.0, 12.8, 12.1
-122.88, 37.36, 0.0, 2006-06-11T18:00:00Z, 46012, 282, 1.3, 12.9, 12.5
-122.88, 37.36, 0.0, 2006-06-11T19:00:00Z, 46012, 277, 2.4, 13.3, 12.5
-122.88, 37.36, 0.0, 2006-06-11T20:00:00Z, 46012, 307, 0.5, 13.4, 12.6
-122.88, 37.36, 0.0, 2006-06-11T21:00:00Z, 46012, 320, 1.5, 13.5, 12.8
-122.88, 37.36, 0.0, 2006-06-11T22:00:00Z, 46012, 311, 1.7, 13.6, 12.9
-122.88, 37.36, 0.0, 2006-06-11T23:00:00Z, 46012, 313, 2.3, 13.7, 13.9
-122.88, 37.36, 0.0, 2006-06-12T00:00:00Z, 46012, 300, 2.4, 14.1, 14.2
-122.88, 37.36, 0.0, 2006-06-12T01:00:00Z, 46012, 298, 2.8, 14.1, 14.1
-122.88, 37.36, 0.0, 2006-06-12T02:00:00Z, 46012, 285, 3.0, 14.1, 13.9
-122.88, 37.36, 0.0, 2006-06-12T03:00:00Z, 46012, 320, 1.9, 14.0, 14.0
-122.88, 37.36, 0.0, 2006-06-12T04:00:00Z, 46012, 80, 0.8, 13.3, 13.7
-122.88, 37.36, 0.0, 2006-06-12T05:00:00Z, 46012, 121, 1.7, 13.0, 13.6
-122.88, 37.36, 0.0, 2006-06-12T06:00:00Z, 46012, 129, 2.0, 13.3, 13.6
-122.88, 37.36, 0.0, 2006-06-12T07:00:00Z, 46012, 117, 1.5, 13.3, 13.4
-122.88, 37.36, 0.0, 2006-06-12T08:00:00Z, 46012, 166, 1.4, 13.7, 13.7
-122.88, 37.36, 0.0, 2006-06-12T09:00:00Z, 46012, 263, 1.3, 14.1, 13.6
-122.88, 37.36, 0.0, 2006-06-12T10:00:00Z, 46012, 172, 0.2, 14.1, 13.7
-122.88, 37.36, 0.0, 2006-06-12T11:00:00Z, 46012, 305, 3.0, 14.1, 13.8
-122.88, 37.36, 0.0, 2006-06-12T12:00:00Z, 46012, 49, 1.4, 12.9, 13.7
-122.88, 37.36, 0.0, 2006-06-12T13:00:00Z, 46012, 108, 1.2, 13.3, 12.9
-122.88, 37.36, 0.0, 2006-06-12T14:00:00Z, 46012, 115, 1.5, 12.9, 12.6
-122.88, 37.36, 0.0, 2006-06-12T15:00:00Z, 46012, 149, 1.6, 13.4, 12.5
-122.88, 37.36, 0.0, 2006-06-12T16:00:00Z, 46012, 164, 2.3, 13.7, 12.5
-122.88, 37.36, 0.0, 2006-06-12T17:00:00Z, 46012, 188, 2.0, 14.1, 12.5
-122.88, 37.36, 0.0, 2006-06-12T18:00:00Z, 46012, 197, 2.9, 14.4, 12.7
-122.88, 37.36, 0.0, 2006-06-12T19:00:00Z, 46012, 204, 1.6, 14.9, 13.3
-122.88, 37.36, 0.0, 2006-06-12T20:00:00Z, 46012, 169, 3.2, 15.1, 14.6
-122.88, 37.36, 0.0, 2006-06-12T21:00:00Z, 46012, 182, 3.1, 15.1, 14.9
-122.88, 37.36, 0.0, 2006-06-12T22:00:00Z, 46012, 180, 3.1, 15.1, 14.5
-122.88, 37.36, 0.0, 2006-06-12T23:00:00Z, 46012, 170, 3.1, 15.2, 14.5
-122.88, 37.36, 0.0, 2006-06-13T00:00:00Z, 46012, 178, 2.2, 15.2, 14.9
-122.88, 37.36, 0.0, 2006-06-13T01:00:00Z, 46012, 170, 2.8, 15.2, 13.3
-122.88, 37.36, 0.0, 2006-06-13T02:00:00Z, 46012, 176, 2.5, 15.0, 13.4
-122.88, 37.36, 0.0, 2006-06-13T03:00:00Z, 46012, 198, 2.5, 14.9, 12.9
-122.88, 37.36, 0.0, 2006-06-13T04:00:00Z, 46012, 195, 1.9, 14.9, 12.9
-122.88, 37.36, 0.0, 2006-06-13T05:00:00Z, 46012, 209, 1.4, 14.4, 12.8
-122.88, 37.36, 0.0, 2006-06-13T06:00:00Z, 46012, 228, 0.8, 14.4, 12.6
-122.88, 37.36, 0.0, 2006-06-13T07:00:00Z, 46012, 124, 0.2, 13.7, 12.8
-122.88, 37.36, 0.0, 2006-06-13T08:00:00Z, 46012, 180, 0.0, 14.0, 12.8
-122.88, 37.36, 0.0, 2006-06-13T09:00:00Z, 46012, 180, 0.0, 13.6, 12.6
-122.88, 37.36, 0.0, 2006-06-13T10:00:00Z, 46012, 303, 0.5, 14.1, 13.4
-122.88, 37.36, 0.0, 2006-06-13T11:00:00Z, 46012, 358, 2.4, 13.7, 13.7
-122.88, 37.36, 0.0, 2006-06-13T12:00:00Z, 46012, 118, 1.4, 13.5, 13.4
-122.88, 37.36, 0.0, 2006-06-13T13:00:00Z, 46012, 180, 0.0, 13.3, 12.8
-122.88, 37.36, 0.0, 2006-06-13T14:00:00Z, 46012, 161, 1.9, 13.6, 12.8
-122.88, 37.36, 0.0, 2006-06-13T15:00:00Z, 46012, 190, 1.3, 13.7, 12.9
-122.88, 37.36, 0.0, 2006-06-13T16:00:00Z, 46012, 197, 2.7, 14.1, 13.2
-122.88, 37.36, 0.0, 2006-06-13T17:00:00Z, 46012, 234, 1.7, 14.4, 13.6
-122.88, 37.36, 0.0, 2006-06-13T18:00:00Z, 46012, 75, 2.6, 14.1, 13.4
-122.88, 37.36, 0.0, 2006-06-13T19:00:00Z, 46012, 166, 2.3, 14.7, 13.8
-122.88, 37.36, 0.0, 2006-06-13T20:00:00Z, 46012, 186, 2.3, 14.5, 14.1
-122.88, 37.36, 0.0, 2006-06-13T21:00:00Z, 46012, 263, 2.7, 15.5, 14.4
-122.88, 37.36, 0.0, 2006-06-13T22:00:00Z, 46012, 244, 3.0, 15.6, 14.3
-122.88, 37.36, 0.0, 2006-06-13T23:00:00Z, 46012, 246, 3.5, 15.3, 14.2
-122.88, 37.36, 0.0, 2006-06-14T00:00:00Z, 46012, 251, 3.3, 15.6, 14.9
-122.88, 37.36, 0.0, 2006-06-14T01:00:00Z, 46012, 265, 3.4, 15.6, 14.5
-122.88, 37.36, 0.0, 2006-06-14T02:00:00Z, 46012, 274, 3.1, 15.6, 14.8
-122.88, 37.36, 0.0, 2006-06-14T03:00:00Z, 46012, 293, 2.9, 15.2, 14.7
-122.88, 37.36, 0.0, 2006-06-14T04:00:00Z, 46012, 323, 2.7, 15.1, 14.9
-122.88, 37.36, 0.0, 2006-06-14T05:00:00Z, 46012, 338, 2.9, 15.1, 14.8
-122.88, 37.36, 0.0, 2006-06-14T06:00:00Z, 46012, 5, 4.1, 14.5, 14.8
-122.88, 37.36, 0.0, 2006-06-14T07:00:00Z, 46012, 18, 3.2, 14.5, 14.5
-122.88, 37.36, 0.0, 2006-06-14T08:00:00Z, 46012, 349, 3.7, 14.5, 14.5
-122.88, 37.36, 0.0, 2006-06-14T09:00:00Z, 46012, 27, 2.8, 14.2, 14.5
-122.88, 37.36, 0.0, 2006-06-14T10:00:00Z, 46012, 355, 3.0, 14.2, 14.5
-122.88, 37.36, 0.0, 2006-06-14T11:00:00Z, 46012, 336, 3.9, 14.1, 14.4
-122.88, 37.36, 0.0, 2006-06-14T12:00:00Z, 46012, 336, 2.8, 14.1, 14.3
-122.88, 37.36, 0.0, 2006-06-14T13:00:00Z, 46012, 328, 3.1, 14.4, 14.4
-122.88, 37.36, 0.0, 2006-06-14T14:00:00Z, 46012, 335, 3.2, 14.4, 14.5
-122.88, 37.36, 0.0, 2006-06-14T15:00:00Z, 46012, 314, 5.4, 14.5, 14.8
-122.88, 37.36, 0.0, 2006-06-14T16:00:00Z, 46012, 321, 5.3, 14.7, 14.5
-122.88, 37.36, 0.0, 2006-06-14T17:00:00Z, 46012, 352, 5.4, 14.2, 14.8
-122.88, 37.36, 0.0, 2006-06-14T18:00:00Z, 46012, 350, 5.3, 14.5, 14.9
-122.88, 37.36, 0.0, 2006-06-14T19:00:00Z, 46012, 329, 5.3, 14.2, 14.9
-122.88, 37.36, 0.0, 2006-06-14T20:00:00Z, 46012, 325, 5.8, 14.2, 15.0
-122.88, 37.36, 0.0, 2006-06-14T21:00:00Z, 46012, 324, 7.6, 14.2, 15.2
-122.88, 37.36, 0.0, 2006-06-14T22:00:00Z, 46012, 330, 7.6, 14.9, 15.1
-122.88, 37.36, 0.0, 2006-06-14T23:00:00Z, 46012, 326, 7.8, 14.9, 15.2
-122.88, 37.36, 0.0, 2006-06-15T00:00:00Z, 46012, 316, 9.1, 14.9, 15.2
